filename,label,xmin,ymin,xmax,ymax,filepath
maksssksksss690.png,with_mask,143,52,154,63,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss690.png
maksssksksss690.png,with_mask,154,61,172,77,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss690.png
maksssksksss690.png,with_mask,170,55,177,69,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss690.png
maksssksksss690.png,with_mask,173,106,192,127,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss690.png
maksssksksss690.png,with_mask,186,60,198,74,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss690.png
maksssksksss690.png,with_mask,205,58,217,74,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss690.png
maksssksksss690.png,with_mask,216,59,233,78,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss690.png
maksssksksss690.png,with_mask,238,66,254,84,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss690.png
maksssksksss690.png,with_mask,252,71,271,93,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss690.png
maksssksksss690.png,with_mask,275,75,297,99,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss690.png
maksssksksss690.png,with_mask,282,44,294,61,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss690.png
maksssksksss690.png,with_mask,299,55,316,73,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss690.png
maksssksksss690.png,without_mask,316,57,332,71,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss690.png
maksssksksss690.png,with_mask,345,50,362,67,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss690.png
maksssksksss690.png,with_mask,366,53,385,73,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss690.png
maksssksksss690.png,with_mask,332,57,341,68,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss690.png
maksssksksss691.png,with_mask,316,105,360,134,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss691.png
maksssksksss691.png,with_mask,258,75,287,110,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss691.png
maksssksksss691.png,with_mask,232,74,261,105,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss691.png
maksssksksss691.png,with_mask,204,64,232,93,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss691.png
maksssksksss691.png,with_mask,163,66,188,94,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss691.png
maksssksksss691.png,with_mask,152,62,166,89,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss691.png
maksssksksss691.png,with_mask,138,67,152,90,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss691.png
maksssksksss691.png,with_mask,112,43,134,67,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss691.png
maksssksksss691.png,with_mask,94,56,116,78,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss691.png
maksssksksss691.png,with_mask,42,64,55,79,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss691.png
maksssksksss691.png,with_mask,3,54,18,72,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss691.png
maksssksksss692.png,with_mask,73,227,161,335,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss692.png
maksssksksss693.png,mask_weared_incorrect,156,47,183,80,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss693.png
maksssksksss693.png,with_mask,90,39,123,72,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss693.png
maksssksksss694.png,with_mask,101,81,117,97,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss694.png
maksssksksss694.png,with_mask,155,101,169,116,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss694.png
maksssksksss694.png,with_mask,231,95,239,111,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss694.png
maksssksksss694.png,with_mask,274,121,287,131,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss694.png
maksssksksss694.png,with_mask,294,104,307,120,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss694.png
maksssksksss694.png,with_mask,367,126,377,139,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss694.png
maksssksksss695.png,with_mask,297,174,337,215,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,without_mask,319,125,350,156,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,without_mask,164,134,195,165,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,189,167,230,206,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,372,135,396,158,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,59,148,92,189,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,20,124,42,148,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,98,143,116,170,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,131,132,152,153,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,146,117,169,146,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,196,118,220,143,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,220,121,236,140,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,240,98,252,113,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,283,89,300,103,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,without_mask,112,122,128,142,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,42,103,56,118,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,141,95,159,113,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,without_mask,183,84,196,98,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,204,80,210,90,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,254,79,261,88,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,166,85,175,95,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,98,76,106,84,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,268,93,282,106,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,226,107,238,122,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,362,79,371,90,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,380,76,389,88,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,310,89,317,98,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss695.png,with_mask,372,76,380,86,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss695.png
maksssksksss696.png,with_mask,41,104,58,120,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss696.png
maksssksksss696.png,with_mask,109,44,131,69,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss696.png
maksssksksss696.png,with_mask,149,67,166,86,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss696.png
maksssksksss696.png,with_mask,167,83,181,102,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss696.png
maksssksksss696.png,with_mask,206,77,224,97,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss696.png
maksssksksss696.png,without_mask,291,20,300,39,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss696.png
maksssksksss696.png,without_mask,340,77,355,95,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss696.png
maksssksksss696.png,without_mask,1,89,8,109,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss696.png
maksssksksss697.png,with_mask,39,83,149,216,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss697.png
maksssksksss697.png,with_mask,239,95,368,235,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss697.png
maksssksksss698.png,with_mask,169,168,234,243,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss698.png
maksssksksss698.png,with_mask,352,66,400,131,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss698.png
maksssksksss698.png,mask_weared_incorrect,1,136,37,182,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss698.png
maksssksksss698.png,mask_weared_incorrect,317,214,353,248,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss698.png
maksssksksss698.png,mask_weared_incorrect,275,61,318,107,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss698.png
maksssksksss698.png,without_mask,28,109,55,147,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss698.png
maksssksksss698.png,without_mask,328,87,356,135,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss698.png
maksssksksss699.png,without_mask,18,82,64,131,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss699.png
maksssksksss699.png,without_mask,18,198,66,245,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss699.png
maksssksksss699.png,with_mask,237,136,288,186,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss699.png
maksssksksss699.png,without_mask,113,47,148,73,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss699.png
maksssksksss699.png,without_mask,278,17,320,68,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss699.png
maksssksksss699.png,without_mask,340,98,383,139,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss699.png
maksssksksss699.png,without_mask,342,217,396,256,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss699.png
maksssksksss7.png,with_mask,253,116,342,210,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss7.png
maksssksksss7.png,with_mask,152,96,222,174,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss7.png
maksssksksss7.png,with_mask,120,134,173,194,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss7.png
maksssksksss7.png,without_mask,118,66,135,90,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss7.png
maksssksksss70.png,without_mask,18,117,45,145,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss70.png
maksssksksss70.png,without_mask,62,120,85,143,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss70.png
maksssksksss70.png,without_mask,96,128,120,157,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss70.png
maksssksksss70.png,with_mask,152,71,203,126,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss70.png
maksssksksss70.png,with_mask,326,117,353,144,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss70.png
maksssksksss700.png,with_mask,63,124,96,160,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss700.png
maksssksksss700.png,with_mask,152,129,181,164,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss700.png
maksssksksss701.png,without_mask,98,150,199,265,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss701.png
maksssksksss702.png,with_mask,9,170,60,229,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss702.png
maksssksksss702.png,with_mask,165,90,202,124,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss702.png
maksssksksss702.png,with_mask,175,175,244,260,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss702.png
maksssksksss702.png,with_mask,303,127,360,191,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss702.png
maksssksksss702.png,mask_weared_incorrect,340,66,380,111,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss702.png
maksssksksss702.png,with_mask,379,63,408,98,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss702.png
maksssksksss702.png,with_mask,433,61,471,105,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss702.png
maksssksksss702.png,with_mask,477,78,536,133,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss702.png
maksssksksss702.png,with_mask,569,37,592,67,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss702.png
maksssksksss702.png,with_mask,367,192,437,259,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss702.png
maksssksksss702.png,without_mask,221,57,248,81,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss702.png
maksssksksss703.png,with_mask,17,85,59,129,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss703.png
maksssksksss703.png,without_mask,67,94,96,125,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss703.png
maksssksksss703.png,without_mask,96,167,139,208,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss703.png
maksssksksss703.png,with_mask,174,91,207,128,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss703.png
maksssksksss703.png,with_mask,212,69,238,100,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss703.png
maksssksksss703.png,without_mask,247,78,285,107,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss703.png
maksssksksss703.png,with_mask,312,82,331,112,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss703.png
maksssksksss703.png,with_mask,331,93,371,135,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss703.png
maksssksksss703.png,without_mask,384,116,400,156,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss703.png
maksssksksss703.png,with_mask,280,197,331,241,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss703.png
maksssksksss704.png,with_mask,1,162,74,246,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss704.png
maksssksksss704.png,with_mask,49,87,85,138,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss704.png
maksssksksss704.png,with_mask,114,92,172,156,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss704.png
maksssksksss704.png,with_mask,65,45,107,101,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss704.png
maksssksksss704.png,with_mask,187,120,268,202,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss704.png
maksssksksss704.png,with_mask,252,22,296,71,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss704.png
maksssksksss704.png,with_mask,338,15,380,74,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss704.png
maksssksksss704.png,with_mask,329,138,390,204,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss704.png
maksssksksss705.png,with_mask,8,15,36,45,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss705.png
maksssksksss705.png,with_mask,53,19,86,50,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss705.png
maksssksksss705.png,with_mask,59,77,94,111,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss705.png
maksssksksss705.png,with_mask,27,155,58,186,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss705.png
maksssksksss705.png,with_mask,110,86,144,123,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss705.png
maksssksksss705.png,with_mask,104,170,135,197,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss705.png
maksssksksss705.png,with_mask,190,119,225,159,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss705.png
maksssksksss705.png,with_mask,197,185,229,222,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss705.png
maksssksksss705.png,with_mask,225,112,256,145,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss705.png
maksssksksss705.png,with_mask,279,157,310,194,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss705.png
maksssksksss705.png,with_mask,323,55,355,90,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss705.png
maksssksksss705.png,with_mask,377,28,400,55,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss705.png
maksssksksss705.png,with_mask,374,79,400,113,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss705.png
maksssksksss705.png,with_mask,320,123,351,159,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss705.png
maksssksksss705.png,with_mask,360,142,397,179,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss705.png
maksssksksss705.png,with_mask,309,191,344,225,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss705.png
maksssksksss706.png,with_mask,22,128,67,174,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss706.png
maksssksksss706.png,with_mask,58,192,107,245,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss706.png
maksssksksss706.png,with_mask,114,113,140,141,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss706.png
maksssksksss706.png,with_mask,86,119,106,137,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss706.png
maksssksksss706.png,with_mask,113,83,132,103,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss706.png
maksssksksss706.png,with_mask,159,89,177,114,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss706.png
maksssksksss706.png,with_mask,147,86,159,99,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss706.png
maksssksksss706.png,with_mask,178,118,206,150,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss706.png
maksssksksss706.png,with_mask,236,89,263,121,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss706.png
maksssksksss706.png,with_mask,300,81,320,106,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss706.png
maksssksksss706.png,with_mask,287,142,324,179,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss706.png
maksssksksss706.png,with_mask,315,210,374,264,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss706.png
maksssksksss706.png,with_mask,349,92,365,111,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss706.png
maksssksksss706.png,with_mask,372,113,391,131,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss706.png
maksssksksss706.png,with_mask,368,162,401,219,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss706.png
maksssksksss706.png,with_mask,267,103,284,122,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss706.png
maksssksksss706.png,with_mask,375,89,390,101,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss706.png
maksssksksss707.png,with_mask,64,161,183,323,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss707.png
maksssksksss708.png,with_mask,1,39,54,137,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss708.png
maksssksksss708.png,with_mask,134,62,198,138,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss708.png
maksssksksss708.png,with_mask,209,59,276,134,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss708.png
maksssksksss709.png,with_mask,49,183,139,294,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss709.png
maksssksksss71.png,without_mask,133,29,173,56,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss71.png
maksssksksss71.png,with_mask,30,52,74,94,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss71.png
maksssksksss71.png,with_mask,18,119,83,191,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss71.png
maksssksksss71.png,with_mask,140,70,191,124,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss71.png
maksssksksss71.png,with_mask,230,63,344,171,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss71.png
maksssksksss71.png,with_mask,375,50,400,116,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss71.png
maksssksksss710.png,without_mask,55,31,80,62,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss710.png
maksssksksss710.png,with_mask,132,61,183,124,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss710.png
maksssksksss710.png,with_mask,232,57,279,108,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss710.png
maksssksksss711.png,with_mask,30,48,46,66,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss711.png
maksssksksss711.png,with_mask,87,52,101,67,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss711.png
maksssksksss711.png,with_mask,186,43,208,67,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss711.png
maksssksksss711.png,with_mask,199,110,217,125,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss711.png
maksssksksss711.png,with_mask,264,52,283,74,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss711.png
maksssksksss711.png,with_mask,305,50,319,62,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss711.png
maksssksksss711.png,with_mask,340,45,351,56,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss711.png
maksssksksss711.png,with_mask,369,53,383,65,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss711.png
maksssksksss712.png,with_mask,90,213,171,321,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss712.png
maksssksksss713.png,with_mask,244,70,348,183,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss713.png
maksssksksss714.png,with_mask,78,139,108,174,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss714.png
maksssksksss714.png,with_mask,180,155,206,182,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss714.png
maksssksksss714.png,with_mask,305,189,326,212,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss714.png
maksssksksss714.png,with_mask,375,124,400,157,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss714.png
maksssksksss715.png,with_mask,81,168,127,221,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss715.png
maksssksksss715.png,without_mask,1,169,24,228,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss715.png
maksssksksss716.png,without_mask,101,174,209,299,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss716.png
maksssksksss717.png,mask_weared_incorrect,1,95,76,172,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss717.png
maksssksksss717.png,without_mask,76,128,142,185,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss717.png
maksssksksss717.png,with_mask,231,85,278,159,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss717.png
maksssksksss717.png,with_mask,297,91,376,169,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss717.png
maksssksksss718.png,with_mask,61,39,96,95,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss718.png
maksssksksss718.png,with_mask,90,49,136,110,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss718.png
maksssksksss718.png,with_mask,157,50,193,103,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss718.png
maksssksksss718.png,with_mask,205,73,233,113,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss718.png
maksssksksss718.png,with_mask,251,42,274,82,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss718.png
maksssksksss718.png,with_mask,285,71,311,104,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss718.png
maksssksksss718.png,mask_weared_incorrect,312,69,328,98,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss718.png
maksssksksss718.png,with_mask,322,61,335,86,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss718.png
maksssksksss718.png,with_mask,342,75,357,95,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss718.png
maksssksksss719.png,with_mask,25,86,40,104,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss719.png
maksssksksss719.png,with_mask,52,86,80,108,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss719.png
maksssksksss719.png,with_mask,151,81,171,108,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss719.png
maksssksksss719.png,without_mask,177,110,186,120,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss719.png
maksssksksss719.png,with_mask,212,106,218,114,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss719.png
maksssksksss719.png,with_mask,229,81,259,111,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss719.png
maksssksksss719.png,with_mask,307,61,343,103,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss719.png
maksssksksss719.png,with_mask,218,118,225,125,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss719.png
maksssksksss719.png,with_mask,373,114,383,123,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss719.png
maksssksksss72.png,without_mask,112,176,207,291,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss72.png
maksssksksss720.png,with_mask,39,73,71,141,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss720.png
maksssksksss720.png,with_mask,90,110,135,170,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss720.png
maksssksksss720.png,with_mask,175,73,230,127,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss720.png
maksssksksss720.png,with_mask,238,100,290,164,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss720.png
maksssksksss720.png,with_mask,327,36,366,76,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss720.png
maksssksksss721.png,with_mask,102,200,200,330,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss721.png
maksssksksss722.png,with_mask,19,89,37,107,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss722.png
maksssksksss722.png,with_mask,45,79,64,103,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss722.png
maksssksksss722.png,with_mask,97,81,113,101,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss722.png
maksssksksss722.png,with_mask,175,80,193,103,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss722.png
maksssksksss722.png,with_mask,158,83,170,99,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss722.png
maksssksksss722.png,with_mask,210,93,224,108,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss722.png
maksssksksss722.png,with_mask,244,93,252,104,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss722.png
maksssksksss722.png,with_mask,269,87,286,104,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss722.png
maksssksksss722.png,with_mask,308,88,322,103,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss722.png
maksssksksss723.png,with_mask,117,153,162,200,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss723.png
maksssksksss723.png,with_mask,204,20,221,41,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss723.png
maksssksksss723.png,without_mask,282,17,307,40,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss723.png
maksssksksss723.png,with_mask,243,74,264,98,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss723.png
maksssksksss723.png,without_mask,110,11,117,19,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss723.png
